District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
164,Windsor School District,9,Oliver Ellsworth School,2007-08,92,229.2,39.1,68.5
164,Windsor School District,5,Poquonock Elementary School,2007-08,67,259.3,67.2,86.6
166,Wolcott School District,6,Alcott School,2007-08,44,280.7,77.3,90.9
166,Wolcott School District,2,Frisbie School,2007-08,76,270.3,80.3,92.1
166,Wolcott School District,5,Wakelee School,2007-08,75,260.6,70.7,88
167,Woodbridge School District,2,Beecher Road Intermediate School,2007-08,90,284.7,85.6,97.8
169,Woodstock School District,2,Woodstock Elementary School,2007-08,84,265.8,73.8,95.2
1,Andover School District,1,Andover Elementary School,2006-07,56,253.6,57.1,80.4
2,Ansonia School District,3,Mead School,2006-07,186,239.4,45.2,69.9
244,Area Cooperative Educational Services,3,Wintergreen Interdistrict  Magnet School,2006-07,69,237.9,46.4,72.5
3,Ashford School District,1,Ashford School,2006-07,48,238.2,50,77.1
4,Avon School District,4,Pine Grove School,2006-07,115,283.5,82.6,93.9
4,Avon School District,3,Roaring Brook School,2006-07,147,271.3,76.9,92.5
5,Barkhamsted School District,1,Barkhamsted Elementary School,2006-07,43,238.4,41.9,86
7,Berlin School District,4,Emma Hart Willard School,2006-07,90,278.8,80,94.4
7,Berlin School District,5,Mary E. Griswold School,2006-07,114,281.2,80.7,96.5
7,Berlin School District,1,Richard D. Hubbard School,2006-07,50,270.5,78,92
8,Bethany School District,1,Bethany Community School,2006-07,74,264.3,75.7,87.8
9,Bethel School District,4,Anna H. Rockwell School,2006-07,119,268.2,71.4,92.4
9,Bethel School District,1,Frank A. Berry School,2006-07,119,288.1,89.1,95.8
11,Bloomfield School District,3,J. P. Vincent School,2006-07,54,242.8,48.1,83.3
11,Bloomfield School District,6,Laurel School,2006-07,53,251.9,66,83
11,Bloomfield School District,5,Metacomet School,2006-07,51,247.5,51,84.3
12,Bolton School District,1,Bolton Center School,2006-07,71,294.1,83.1,94.4
13,Bozrah School District,1,Fields Memorial School,2006-07,21,251,52.4,76.2
14,Branford School District,16,John B. Sliney School,2006-07,62,261.2,66.1,91.9
14,Branford School District,15,Mary R. Tisko School,2006-07,100,288.7,88,96
14,Branford School District,14,Mary T. Murphy School,2006-07,98,252.3,62.2,82.7
15,Bridgeport School District,1,Barnum School,2006-07,40,186,2.5,22.5
15,Bridgeport School District,2,Beardsley School,2006-07,87,210.2,26.4,49.4
15,Bridgeport School District,3,Black Rock School,2006-07,33,231.7,48.5,63.6
15,Bridgeport School District,40,Blackham School,2006-07,85,205.2,20,45.9
15,Bridgeport School District,4,Bryant School,2006-07,60,203.5,16.7,51.7
15,Bridgeport School District,14,Cesar Batalla School,2006-07,116,192.8,12.1,41.4
15,Bridgeport School District,21,Classical Studies Academy,2006-07,53,224.6,35.8,69.8
15,Bridgeport School District,5,Columbus School,2006-07,91,227.6,33,64.8
15,Bridgeport School District,39,Cross School,2006-07,37,228.7,40.5,62.2
15,Bridgeport School District,42,Curiale School,2006-07,36,204.3,16.7,47.2
15,Bridgeport School District,41,Dunbar School,2006-07,33,189.4,9.1,33.3
15,Bridgeport School District,7,Edison School,2006-07,53,211.7,15.1,50.9
15,Bridgeport School District,9,Garfield School,2006-07,39,197.3,12.8,41
15,Bridgeport School District,32,Geraldine Johnson School,2006-07,40,215.2,25,67.5
15,Bridgeport School District,11,Hall School,2006-07,54,229.5,51.9,68.5
15,Bridgeport School District,12,Hallen School,2006-07,66,194,22.7,45.5
15,Bridgeport School District,45,High Horizons Magnet School,2006-07,49,239,44.9,85.7
15,Bridgeport School District,13,Hooker School,2006-07,46,222.6,28.3,58.7
15,Bridgeport School District,22,Jettie S. Tisdale School,2006-07,54,197.5,7.4,35.2
15,Bridgeport School District,19,Longfellow School,2006-07,37,161.5,5.4,16.2
15,Bridgeport School District,10,Luis Munoz Marin School,2006-07,58,200.1,17.2,36.2
15,Bridgeport School District,20,Madison School,2006-07,105,225.7,37.1,63.8
15,Bridgeport School District,43,Maplewood Annex,2006-07,NA,NA,NA,NA
15,Bridgeport School District,46,Multicultural Magnet School,2006-07,50,302.6,96,100
15,Bridgeport School District,17,Park City Magnet School,2006-07,51,238.1,54.9,78.4
15,Bridgeport School District,25,Read School,2006-07,76,212.5,23.7,51.3
15,Bridgeport School District,26,Roosevelt School,2006-07,61,179.6,6.6,21.3
15,Bridgeport School District,30,Waltersville School,2006-07,62,202.6,14.5,40.3
15,Bridgeport School District,36,Winthrop School,2006-07,75,255.5,60,85.3
17,Bristol School District,7,Clara T. O Connell School,2006-07,57,208.5,21.1,42.1
17,Bristol School District,1,Clarence A. Bingham School,2006-07,42,261.4,69,83.3
17,Bristol School District,3,Edgewood School,2006-07,66,249.4,60.6,71.2
17,Bristol School District,14,Ellen P. Hubbell School,2006-07,61,257.1,65.6,80.3
17,Bristol School District,5,Greene-Hills School,2006-07,70,249,57.1,78.6
17,Bristol School District,19,Ivy Drive School,2006-07,64,254.2,65.6,87.5
17,Bristol School District,6,John J. Jennings School,2006-07,74,269,70.3,83.8
17,Bristol School District,17,Mountain View School,2006-07,57,271.5,66.7,89.5
17,Bristol School District,11,South Side School,2006-07,97,266.3,70.1,85.6
17,Bristol School District,12,Stafford School,2006-07,78,254.9,62.8,79.5
18,Brookfield School District,4,Huckleberry Hill Elementary School,2006-07,190,274.4,78.9,92.1
19,Brooklyn School District,1,Brooklyn Elementary School,2006-07,93,245.8,58.1,80.6
21,Canaan School District,1,Lee H. Kellogg School,2006-07,NA,NA,NA,NA
22,Canterbury School District,2,Canterbury Elementary School,2006-07,47,258,74.5,95.7
23,Canton School District,2,Cherry Brook Primary School,2006-07,116,263.5,66.4,87.9
241,Capitol Region Education Council,1,East Hartford/Glastonbury Magnet School,2006-07,44,273.2,77.3,90.9
241,Capitol Region Education Council,31,Montessori Magnet School,2006-07,36,247.9,50,80.6
241,Capitol Region Education Council,2,University of Hartford Multiple Intelligences Magnet School,2006-07,56,234.4,39.3,67.9
24,Chaplin School District,2,Chaplin Elementary School,2006-07,20,209,15,55
25,Cheshire School District,1,Chapman School,2006-07,70,280.1,78.6,92.9
25,Cheshire School District,6,Doolittle School,2006-07,89,271,76.4,86.5
25,Cheshire School District,4,Highland School,2006-07,145,272.9,80.7,95.2
25,Cheshire School District,5,Norton School,2006-07,77,273.5,76.6,90.9
26,Chester School District,1,Chester Elementary School,2006-07,52,260.5,63.5,90.4
27,Clinton School District,3,Lewin G. Joel Jr. School,2006-07,163,260.3,69.3,88.3
28,Colchester School District,2,Jack Jackter Intermediate School,2006-07,239,254.5,61.9,85.8
29,Colebrook School District,1,Colebrook Consolidated School,2006-07,NA,NA,NA,NA
30,Columbia School District,1,Horace W. Porter School,2006-07,62,245,54.8,75.8
243,Cooperative Educational Services,1,Six-Six Magnet School,2006-07,39,248.5,51.3,79.5
31,Cornwall School District,1,Cornwall Consolidated School,2006-07,NA,NA,NA,NA
32,Coventry School District,4,George Hersey Robertson School,2006-07,150,262.8,68.7,85.3
33,Cromwell School District,3,Woodside Intermediate School,2006-07,161,252.6,59,84.5
34,Danbury School District,14,Ellsworth Avenue School,2006-07,51,249.5,62.7,84.3
34,Danbury School District,11,Great Plain School,2006-07,35,241.4,51.4,77.1
34,Danbury School District,2,Hayestown Avenue School,2006-07,42,239.7,54.8,78.6
34,Danbury School District,17,King Street Intermediate School,2006-07,93,280,74.2,92.5
34,Danbury School District,18,Mill Ridge Educational Center,2006-07,93,269,66.7,91.4
34,Danbury School District,6,Morris Street School,2006-07,55,254.7,65.5,92.7
34,Danbury School District,8,Park Avenue School,2006-07,52,267.4,75,92.3
34,Danbury School District,15,Pembroke School,2006-07,51,241,54.9,72.5
34,Danbury School District,12,Shelter Rock School,2006-07,42,262.2,66.7,83.3
34,Danbury School District,10,South Street School,2006-07,52,253.9,65.4,80.8
34,Danbury School District,16,Stadley Rough School,2006-07,70,238.9,51.4,72.9
34,Danbury School District,19,Western CT Academy of International Studies,2006-07,46,266.8,69.6,95.7
35,Darien School District,2,Hindley Elementary School,2006-07,80,283.6,83.8,96.3
35,Darien School District,7,Holmes Elementary School,2006-07,90,274.4,76.7,93.3
35,Darien School District,13,Ox Ridge Elementary School,2006-07,81,291.1,84,95.1
35,Darien School District,5,Royle Elementary School,2006-07,66,277.1,81.8,93.9
35,Darien School District,6,Tokeneke Elementary School,2006-07,70,273.9,81.4,94.3
36,Deep River School District,1,Deep River Elementary School,2006-07,56,264.8,67.9,85.7
37,Derby School District,6,Bradley School,2006-07,41,255.6,61,87.8
37,Derby School District,4,Irving School,2006-07,43,235.9,48.8,74.4
40,East Granby School District,1,Allgrove School,2006-07,82,268.2,74.4,92.7
41,East Haddam School District,1,East Haddam Elementary School,2006-07,98,269.4,79.6,85.7
42,East Hampton School District,1,Memorial School,2006-07,179,264,68.7,87.7
43,East Hartford School District,9,Anna E. Norris School,2006-07,55,226.2,29.1,56.4
43,East Hartford School District,6,Dr. Franklin H. Mayberry School,2006-07,73,234.5,49.3,72.6
43,East Hartford School District,22,Dr. John A. Langford School,2006-07,46,217.1,23.9,58.7
43,East Hartford School District,10,Dr. Thomas S. O'Connell School,2006-07,50,239.6,54,74
43,East Hartford School District,20,Governor William Pitkin School,2006-07,58,237.8,34.5,75.9
43,East Hartford School District,5,Hockanum School,2006-07,46,232.3,50,69.6
43,East Hartford School District,4,Joseph O. Goodwin School,2006-07,57,250.4,57.9,84.2
43,East Hartford School District,18,Robert J. O'Brien School,2006-07,69,216.3,29,53.6
43,East Hartford School District,12,Silver Lane School,2006-07,60,212.9,20,46.7
44,East Haven School District,17,Carbone School/East Haven Academy,2006-07,25,271.7,76,80
44,East Haven School District,14,D. C. Moore School,2006-07,38,226.6,39.5,68.4
44,East Haven School District,1,Deer Run School,2006-07,55,246.1,54.5,83.6
44,East Haven School District,13,Dominick H. Ferrara School,2006-07,34,238.6,41.2,79.4
44,East Haven School District,10,Grove J. Tuttle School,2006-07,45,238,48.9,71.1
44,East Haven School District,7,Momauguin School,2006-07,32,236,50,78.1
44,East Haven School District,16,Robert W. Carbone School,2006-07,58,242.8,50,86.2
45,East Lyme School District,1,Flanders School,2006-07,85,279.9,81.2,96.5
45,East Lyme School District,4,Lillie B. Haynes School,2006-07,45,260.3,62.2,84.4
45,East Lyme School District,2,Niantic Center School,2006-07,51,304.9,92.2,100
47,East Windsor School District,1,Broad Brook Elementary School,2006-07,122,236.7,51.6,74.6
39,Eastford School District,1,Eastford Elementary School,2006-07,NA,NA,NA,NA
46,Easton School District,1,Samuel Staples Elementary School,2006-07,124,285.1,86.3,95.2
48,Ellington School District,1,Center School,2006-07,76,275,77.6,96.1
48,Ellington School District,2,Crystal Lake School,2006-07,37,269.4,73,100
48,Ellington School District,6,Windermere School,2006-07,72,293,87.5,95.8
289,Elm City College Preparatory School,1,Elm City College Preparatory School,2006-07,48,251.3,62.5,93.8
49,Enfield School District,13,Edgar H. Parkman School,2006-07,58,274.1,79.3,96.6
49,Enfield School District,16,Eli Whitney School,2006-07,57,251,57.9,75.4
49,Enfield School District,2,Enfield Street School,2006-07,41,253.7,51.2,87.8
49,Enfield School District,12,Harriet Beecher Stowe School,2006-07,39,269.4,82.1,100
49,Enfield School District,4,Hazardville Memorial School,2006-07,56,276.1,78.6,87.5
49,Enfield School District,18,Henry Barnard School,2006-07,67,258.2,65.7,76.1
49,Enfield School District,11,Nathan Hale School,2006-07,38,263.2,81.6,97.4
49,Enfield School District,15,Prudence Crandall School,2006-07,65,251.9,61.5,84.6
49,Enfield School District,17,Thomas G. Alcorn School,2006-07,30,237.8,63.3,70
50,Essex School District,1,Essex Elementary School,2006-07,65,270.3,75.4,90.8
51,Fairfield School District,2,Burr Elementary School,2006-07,93,272.7,76.3,92.5
51,Fairfield School District,1,Dwight Elementary School,2006-07,52,294.3,88.5,100
51,Fairfield School District,4,Holland Hill School,2006-07,59,278.1,79.7,86.4
51,Fairfield School District,17,Jennings School,2006-07,58,274.7,74.1,91.4
51,Fairfield School District,6,McKinley School,2006-07,67,260.3,61.2,85.1
51,Fairfield School District,7,Mill Hill School,2006-07,69,294.1,87,97.1
51,Fairfield School District,16,North Stratfield School,2006-07,76,276.2,84.2,89.5
51,Fairfield School District,18,Osborn Hill School,2006-07,88,273.1,79.5,94.3
51,Fairfield School District,12,Riverfield School,2006-07,80,281.3,77.5,93.8
51,Fairfield School District,13,Sherman School,2006-07,68,260.8,64.7,89.7
51,Fairfield School District,14,Stratfield School,2006-07,97,269,74.2,89.7
52,Farmington School District,4,East Farms School,2006-07,92,284.8,80.4,92.4
52,Farmington School District,2,Noah Wallace School,2006-07,76,255.8,63.2,88.2
52,Farmington School District,1,Union School,2006-07,69,280.8,84.1,94.2
52,Farmington School District,3,West District School,2006-07,86,290.1,87.2,95.3
53,Franklin School District,1,Franklin Elementary School,2006-07,20,257.4,70,85
54,Glastonbury School District,2,Buttonball Lane School,2006-07,123,269,72.4,92.7
54,Glastonbury School District,3,Eastbury School,2006-07,89,287.2,87.6,96.6
54,Glastonbury School District,4,Hebron Avenue School,2006-07,99,275.7,79.8,97
54,Glastonbury School District,6,Hopewell School,2006-07,149,276.8,79.2,94.6
54,Glastonbury School District,7,Naubuc School,2006-07,67,264.5,74.6,85.1
56,Granby School District,4,Kelly Lane Intermediate School,2006-07,98,279.6,79.6,96.9
56,Granby School District,3,Wells Road Intermediate School,2006-07,92,274.5,77.2,95.7
57,Greenwich School District,2,Cos Cob School,2006-07,59,269.9,76.3,88.1
57,Greenwich School District,4,Glenville School,2006-07,65,274,75.4,86.2
57,Greenwich School District,5,Hamilton Avenue School,2006-07,47,250.9,63.8,83
57,Greenwich School District,13,International School At Dundee,2006-07,54,289.4,83.3,90.7
57,Greenwich School District,3,Julian Curtiss School,2006-07,62,268.7,67.7,88.7
57,Greenwich School District,6,New Lebanon School,2006-07,44,247.6,65.9,81.8
57,Greenwich School District,7,North Mianus School,2006-07,75,267.1,73.3,85.3
57,Greenwich School District,8,North Street School,2006-07,77,275.4,80.5,92.2
57,Greenwich School District,9,Old Greenwich School,2006-07,60,273.3,80,91.7
57,Greenwich School District,11,Parkway School,2006-07,51,282.6,86.3,96.1
57,Greenwich School District,10,Riverside School,2006-07,98,284.4,87.8,96.9
58,Griswold School District,3,Griswold Elementary School,2006-07,138,244,56.5,82.6
59,Groton School District,18,Charles Barnum School,2006-07,50,269.6,70,88
59,Groton School District,3,Claude Chester School,2006-07,58,236.7,43.1,74.1
59,Groton School District,5,Eastern Point School,2006-07,44,221.9,29.5,56.8
59,Groton School District,7,Groton Heights School,2006-07,41,240.5,48.8,75.6
59,Groton School District,17,Mary Morrisson School,2006-07,44,267.7,77.3,93.2
59,Groton School District,9,Noank School,2006-07,48,262.8,79.2,89.6
59,Groton School District,12,Pleasant Valley School,2006-07,33,247.9,60.6,81.8
59,Groton School District,1,S. B. Butler School,2006-07,55,273.2,70.9,89.1
60,Guilford School District,6,A. W. Cox School,2006-07,68,265.7,77.9,85.3
60,Guilford School District,4,Calvin Leete School,2006-07,50,275.9,80,100
60,Guilford School District,2,Guilford Lakes School,2006-07,81,280.2,80.2,93.8
60,Guilford School District,3,Melissa Jones School,2006-07,66,293.5,90.9,95.5
62,Hamden School District,12,Bear Path School,2006-07,59,242.4,52.5,71.2
62,Hamden School District,2,Church Street School,2006-07,63,230.8,34.9,71.4
62,Hamden School District,3,Dunbar Hill School,2006-07,67,208.9,20.9,55.2
62,Hamden School District,4,Helen Street School,2006-07,56,208.3,26.8,48.2
62,Hamden School District,11,Ridge Hill School,2006-07,45,236.2,51.1,73.3
62,Hamden School District,1,Shepherd Glen School,2006-07,49,233,44.9,63.3
62,Hamden School District,10,Spring Glen School,2006-07,44,221.8,36.4,50
62,Hamden School District,14,West Woods School,2006-07,70,272.7,75.7,95.7
63,Hampton School District,1,Hampton Elementary School,2006-07,NA,NA,NA,NA
