Town,Type,Year,Date,Value
Mansfield,RT,2012,9/1/2012,6.4
Mansfield,RT,2012,10/1/2012,6.5
Mansfield,RT,2012,11/1/2012,7.2
Mansfield,RT,2012,12/1/2012,7.1
Mansfield,RT,2013,1/1/2013,7.5
Mansfield,RT,2013,2/1/2013,6.7
Mansfield,RT,2013,3/1/2013,7.5
Marlborough,LF,2005,1/1/2005,3433
Marlborough,LF,2005,2/1/2005,3425
Marlborough,LF,2005,3/1/2005,3455
Marlborough,LF,2005,4/1/2005,3474
Marlborough,LF,2005,5/1/2005,3487
Marlborough,LF,2005,6/1/2005,3512
Marlborough,LF,2005,7/1/2005,3530
Marlborough,LF,2005,8/1/2005,3516
Marlborough,LF,2005,9/1/2005,3478
Marlborough,LF,2005,10/1/2005,3514
Marlborough,LF,2005,11/1/2005,3514
Marlborough,LF,2005,12/1/2005,3487
Marlborough,LF,2006,1/1/2006,3504
Marlborough,LF,2006,2/1/2006,3514
Marlborough,LF,2006,3/1/2006,3523
Marlborough,LF,2006,4/1/2006,3537
Marlborough,LF,2006,5/1/2006,3542
Marlborough,LF,2006,6/1/2006,3572
Marlborough,LF,2006,7/1/2006,3605
Marlborough,LF,2006,8/1/2006,3592
Marlborough,LF,2006,9/1/2006,3544
Marlborough,LF,2006,10/1/2006,3592
Marlborough,LF,2006,11/1/2006,3599
Marlborough,LF,2006,12/1/2006,3575
Marlborough,LF,2007,1/1/2007,3578
Marlborough,LF,2007,2/1/2007,3578
Marlborough,LF,2007,3/1/2007,3597
Marlborough,LF,2007,4/1/2007,3590
Marlborough,LF,2007,5/1/2007,3614
Marlborough,LF,2007,6/1/2007,3654
Marlborough,LF,2007,7/1/2007,3672
Marlborough,LF,2007,8/1/2007,3637
Marlborough,LF,2007,9/1/2007,3609
Marlborough,LF,2007,10/1/2007,3631
Marlborough,LF,2007,11/1/2007,3652
Marlborough,LF,2007,12/1/2007,3607
Marlborough,LF,2008,1/1/2008,3623
Marlborough,LF,2008,2/1/2008,3624
Marlborough,LF,2008,3/1/2008,3653
Marlborough,LF,2008,4/1/2008,3641
Marlborough,LF,2008,5/1/2008,3637
Marlborough,LF,2008,6/1/2008,3678
Marlborough,LF,2008,7/1/2008,3720
Marlborough,LF,2008,8/1/2008,3703
Marlborough,LF,2008,9/1/2008,3671
Marlborough,LF,2008,10/1/2008,3731
Marlborough,LF,2008,11/1/2008,3713
Marlborough,LF,2008,12/1/2008,3693
Marlborough,LF,2009,1/1/2009,3664
Marlborough,LF,2009,2/1/2009,3686
Marlborough,LF,2009,3/1/2009,3689
Marlborough,LF,2009,4/1/2009,3693
Marlborough,LF,2009,5/1/2009,3697
Marlborough,LF,2009,6/1/2009,3739
Marlborough,LF,2009,7/1/2009,3790
Marlborough,LF,2009,8/1/2009,3765
Marlborough,LF,2009,9/1/2009,3724
Marlborough,LF,2009,10/1/2009,3749
Marlborough,LF,2009,11/1/2009,3752
Marlborough,LF,2009,12/1/2009,3675
Marlborough,LF,2010,1/1/2010,3659
Marlborough,LF,2010,2/1/2010,3676
Marlborough,LF,2010,3/1/2010,3687
Marlborough,LF,2010,4/1/2010,3707
Marlborough,LF,2010,5/1/2010,3690
Marlborough,LF,2010,6/1/2010,3707
Marlborough,LF,2010,7/1/2010,3737
Marlborough,LF,2010,8/1/2010,3755
Marlborough,LF,2010,9/1/2010,3720
Marlborough,LF,2010,10/1/2010,3734
Marlborough,LF,2010,11/1/2010,3709
Marlborough,LF,2010,12/1/2010,3698
Marlborough,LF,2011,1/1/2011,3692
Marlborough,LF,2011,2/1/2011,3689
Marlborough,LF,2011,3/1/2011,3694
Marlborough,LF,2011,4/1/2011,3696
Marlborough,LF,2011,5/1/2011,3687
Marlborough,LF,2011,6/1/2011,3693
Marlborough,LF,2011,7/1/2011,3705
Marlborough,LF,2011,8/1/2011,3702
Marlborough,LF,2011,9/1/2011,3672
Marlborough,LF,2011,10/1/2011,3730
Marlborough,LF,2011,11/1/2011,3746
Marlborough,LF,2011,12/1/2011,3718
Marlborough,LF,2012,1/1/2012,3631
Marlborough,LF,2012,2/1/2012,3643
Marlborough,LF,2012,3/1/2012,3635
Marlborough,LF,2012,4/1/2012,3607
Marlborough,LF,2012,5/1/2012,3624
Marlborough,LF,2012,6/1/2012,3650
Marlborough,LF,2012,7/1/2012,3668
Marlborough,LF,2012,8/1/2012,3653
Marlborough,LF,2012,9/1/2012,3648
Marlborough,LF,2012,10/1/2012,3661
Marlborough,LF,2012,11/1/2012,3657
Marlborough,LF,2012,12/1/2012,3630
Marlborough,LF,2013,1/1/2013,3596
Marlborough,LF,2013,2/1/2013,3594
Marlborough,LF,2013,3/1/2013,3583
Marlborough,EMP,2005,1/1/2005,3291
Marlborough,EMP,2005,2/1/2005,3291
Marlborough,EMP,2005,3/1/2005,3317
Marlborough,EMP,2005,4/1/2005,3340
Marlborough,EMP,2005,5/1/2005,3351
Marlborough,EMP,2005,6/1/2005,3375
Marlborough,EMP,2005,7/1/2005,3401
Marlborough,EMP,2005,8/1/2005,3396
Marlborough,EMP,2005,9/1/2005,3360
Marlborough,EMP,2005,10/1/2005,3400
Marlborough,EMP,2005,11/1/2005,3391
Marlborough,EMP,2005,12/1/2005,3375
Marlborough,EMP,2006,1/1/2006,3367
Marlborough,EMP,2006,2/1/2006,3370
Marlborough,EMP,2006,3/1/2006,3394
Marlborough,EMP,2006,4/1/2006,3409
Marlborough,EMP,2006,5/1/2006,3421
Marlborough,EMP,2006,6/1/2006,3450
Marlborough,EMP,2006,7/1/2006,3486
Marlborough,EMP,2006,8/1/2006,3479
Marlborough,EMP,2006,9/1/2006,3444
Marlborough,EMP,2006,10/1/2006,3493
Marlborough,EMP,2006,11/1/2006,3485
Marlborough,EMP,2006,12/1/2006,3464
Marlborough,EMP,2007,1/1/2007,3445
Marlborough,EMP,2007,2/1/2007,3448
Marlborough,EMP,2007,3/1/2007,3480
Marlborough,EMP,2007,4/1/2007,3478
Marlborough,EMP,2007,5/1/2007,3485
Marlborough,EMP,2007,6/1/2007,3517
Marlborough,EMP,2007,7/1/2007,3535
Marlborough,EMP,2007,8/1/2007,3515
Marlborough,EMP,2007,9/1/2007,3496
Marlborough,EMP,2007,10/1/2007,3518
Marlborough,EMP,2007,11/1/2007,3530
Marlborough,EMP,2007,12/1/2007,3493
Marlborough,EMP,2008,1/1/2008,3471
Marlborough,EMP,2008,2/1/2008,3474
Marlborough,EMP,2008,3/1/2008,3501
Marlborough,EMP,2008,4/1/2008,3516
Marlborough,EMP,2008,5/1/2008,3509
Marlborough,EMP,2008,6/1/2008,3543
Marlborough,EMP,2008,7/1/2008,3567
Marlborough,EMP,2008,8/1/2008,3545
Marlborough,EMP,2008,9/1/2008,3517
Marlborough,EMP,2008,10/1/2008,3548
Marlborough,EMP,2008,11/1/2008,3525
Marlborough,EMP,2008,12/1/2008,3483
Marlborough,EMP,2009,1/1/2009,3427
Marlborough,EMP,2009,2/1/2009,3433
Marlborough,EMP,2009,3/1/2009,3441
Marlborough,EMP,2009,4/1/2009,3472
Marlborough,EMP,2009,5/1/2009,3460
Marlborough,EMP,2009,6/1/2009,3480
Marlborough,EMP,2009,7/1/2009,3503
Marlborough,EMP,2009,8/1/2009,3479
Marlborough,EMP,2009,9/1/2009,3436
Marlborough,EMP,2009,10/1/2009,3461
Marlborough,EMP,2009,11/1/2009,3456
Marlborough,EMP,2009,12/1/2009,3408
Marlborough,EMP,2010,1/1/2010,3376
Marlborough,EMP,2010,2/1/2010,3384
Marlborough,EMP,2010,3/1/2010,3415
Marlborough,EMP,2010,4/1/2010,3447
Marlborough,EMP,2010,5/1/2010,3428
Marlborough,EMP,2010,6/1/2010,3445
Marlborough,EMP,2010,7/1/2010,3454
Marlborough,EMP,2010,8/1/2010,3450
Marlborough,EMP,2010,9/1/2010,3443
Marlborough,EMP,2010,10/1/2010,3468
Marlborough,EMP,2010,11/1/2010,3461
Marlborough,EMP,2010,12/1/2010,3439
Marlborough,EMP,2011,1/1/2011,3408
Marlborough,EMP,2011,2/1/2011,3415
Marlborough,EMP,2011,3/1/2011,3443
Marlborough,EMP,2011,4/1/2011,3456
Marlborough,EMP,2011,5/1/2011,3449
Marlborough,EMP,2011,6/1/2011,3455
Marlborough,EMP,2011,7/1/2011,3458
Marlborough,EMP,2011,8/1/2011,3469
Marlborough,EMP,2011,9/1/2011,3469
Marlborough,EMP,2011,10/1/2011,3508
Marlborough,EMP,2011,11/1/2011,3517
Marlborough,EMP,2011,12/1/2011,3502
Marlborough,EMP,2012,1/1/2012,3364
Marlborough,EMP,2012,2/1/2012,3385
Marlborough,EMP,2012,3/1/2012,3401
Marlborough,EMP,2012,4/1/2012,3408
Marlborough,EMP,2012,5/1/2012,3402
Marlborough,EMP,2012,6/1/2012,3413
Marlborough,EMP,2012,7/1/2012,3414
Marlborough,EMP,2012,8/1/2012,3390
Marlborough,EMP,2012,9/1/2012,3396
Marlborough,EMP,2012,10/1/2012,3420
Marlborough,EMP,2012,11/1/2012,3413
Marlborough,EMP,2012,12/1/2012,3396
Marlborough,EMP,2013,1/1/2013,3350
Marlborough,EMP,2013,2/1/2013,3355
Marlborough,EMP,2013,3/1/2013,3369
Marlborough,UN,2005,1/1/2005,142
Marlborough,UN,2005,2/1/2005,134
Marlborough,UN,2005,3/1/2005,138
Marlborough,UN,2005,4/1/2005,134
Marlborough,UN,2005,5/1/2005,136
Marlborough,UN,2005,6/1/2005,137
Marlborough,UN,2005,7/1/2005,129
Marlborough,UN,2005,8/1/2005,120
Marlborough,UN,2005,9/1/2005,118
Marlborough,UN,2005,10/1/2005,114
Marlborough,UN,2005,11/1/2005,123
Marlborough,UN,2005,12/1/2005,112
Marlborough,UN,2006,1/1/2006,137
Marlborough,UN,2006,2/1/2006,144
Marlborough,UN,2006,3/1/2006,129
Marlborough,UN,2006,4/1/2006,128
Marlborough,UN,2006,5/1/2006,121
Marlborough,UN,2006,6/1/2006,122
Marlborough,UN,2006,7/1/2006,119
Marlborough,UN,2006,8/1/2006,113
Marlborough,UN,2006,9/1/2006,100
Marlborough,UN,2006,10/1/2006,99
Marlborough,UN,2006,11/1/2006,114
Marlborough,UN,2006,12/1/2006,111
Marlborough,UN,2007,1/1/2007,133
Marlborough,UN,2007,2/1/2007,130
Marlborough,UN,2007,3/1/2007,117
Marlborough,UN,2007,4/1/2007,112
Marlborough,UN,2007,5/1/2007,129
Marlborough,UN,2007,6/1/2007,137
Marlborough,UN,2007,7/1/2007,137
Marlborough,UN,2007,8/1/2007,122
Marlborough,UN,2007,9/1/2007,113
Marlborough,UN,2007,10/1/2007,113
Marlborough,UN,2007,11/1/2007,122
Marlborough,UN,2007,12/1/2007,114
Marlborough,UN,2008,1/1/2008,152
Marlborough,UN,2008,2/1/2008,150
Marlborough,UN,2008,3/1/2008,152
Marlborough,UN,2008,4/1/2008,125
Marlborough,UN,2008,5/1/2008,128
Marlborough,UN,2008,6/1/2008,135
Marlborough,UN,2008,7/1/2008,153
Marlborough,UN,2008,8/1/2008,158
Marlborough,UN,2008,9/1/2008,154
Marlborough,UN,2008,10/1/2008,183
Marlborough,UN,2008,11/1/2008,188
Marlborough,UN,2008,12/1/2008,210
Marlborough,UN,2009,1/1/2009,237
Marlborough,UN,2009,2/1/2009,253
Marlborough,UN,2009,3/1/2009,248
Marlborough,UN,2009,4/1/2009,221
Marlborough,UN,2009,5/1/2009,237
Marlborough,UN,2009,6/1/2009,259
Marlborough,UN,2009,7/1/2009,287
Marlborough,UN,2009,8/1/2009,286
Marlborough,UN,2009,9/1/2009,288
Marlborough,UN,2009,10/1/2009,288
Marlborough,UN,2009,11/1/2009,296
Marlborough,UN,2009,12/1/2009,267
Marlborough,UN,2010,1/1/2010,283
Marlborough,UN,2010,2/1/2010,292
Marlborough,UN,2010,3/1/2010,272
Marlborough,UN,2010,4/1/2010,260
Marlborough,UN,2010,5/1/2010,262
Marlborough,UN,2010,6/1/2010,262
Marlborough,UN,2010,7/1/2010,283
Marlborough,UN,2010,8/1/2010,305
Marlborough,UN,2010,9/1/2010,277
Marlborough,UN,2010,10/1/2010,266
Marlborough,UN,2010,11/1/2010,248
Marlborough,UN,2010,12/1/2010,259
Marlborough,UN,2011,1/1/2011,284
Marlborough,UN,2011,2/1/2011,274
Marlborough,UN,2011,3/1/2011,251
Marlborough,UN,2011,4/1/2011,240
Marlborough,UN,2011,5/1/2011,238
Marlborough,UN,2011,6/1/2011,238
Marlborough,UN,2011,7/1/2011,247
Marlborough,UN,2011,8/1/2011,233
Marlborough,UN,2011,9/1/2011,203
Marlborough,UN,2011,10/1/2011,222
Marlborough,UN,2011,11/1/2011,229
Marlborough,UN,2011,12/1/2011,216
Marlborough,UN,2012,1/1/2012,267
Marlborough,UN,2012,2/1/2012,258
Marlborough,UN,2012,3/1/2012,234
Marlborough,UN,2012,4/1/2012,199
Marlborough,UN,2012,5/1/2012,222
Marlborough,UN,2012,6/1/2012,237
Marlborough,UN,2012,7/1/2012,254
Marlborough,UN,2012,8/1/2012,263
Marlborough,UN,2012,9/1/2012,252
Marlborough,UN,2012,10/1/2012,241
Marlborough,UN,2012,11/1/2012,244
Marlborough,UN,2012,12/1/2012,234
Marlborough,UN,2013,1/1/2013,246
Marlborough,UN,2013,2/1/2013,239
Marlborough,UN,2013,3/1/2013,214
Marlborough,RT,2005,1/1/2005,4.1
Marlborough,RT,2005,2/1/2005,3.9
Marlborough,RT,2005,3/1/2005,4
Marlborough,RT,2005,4/1/2005,3.9
Marlborough,RT,2005,5/1/2005,3.9
Marlborough,RT,2005,6/1/2005,3.9
Marlborough,RT,2005,7/1/2005,3.7
Marlborough,RT,2005,8/1/2005,3.4
Marlborough,RT,2005,9/1/2005,3.4
Marlborough,RT,2005,10/1/2005,3.2
Marlborough,RT,2005,11/1/2005,3.5
Marlborough,RT,2005,12/1/2005,3.2
Marlborough,RT,2006,1/1/2006,3.9
Marlborough,RT,2006,2/1/2006,4.1
Marlborough,RT,2006,3/1/2006,3.7
Marlborough,RT,2006,4/1/2006,3.6
Marlborough,RT,2006,5/1/2006,3.4
Marlborough,RT,2006,6/1/2006,3.4
Marlborough,RT,2006,7/1/2006,3.3
Marlborough,RT,2006,8/1/2006,3.1
Marlborough,RT,2006,9/1/2006,2.8
Marlborough,RT,2006,10/1/2006,2.8
Marlborough,RT,2006,11/1/2006,3.2
Marlborough,RT,2006,12/1/2006,3.1
Marlborough,RT,2007,1/1/2007,3.7
Marlborough,RT,2007,2/1/2007,3.6
Marlborough,RT,2007,3/1/2007,3.3
Marlborough,RT,2007,4/1/2007,3.1
Marlborough,RT,2007,5/1/2007,3.6
Marlborough,RT,2007,6/1/2007,3.7
Marlborough,RT,2007,7/1/2007,3.7
Marlborough,RT,2007,8/1/2007,3.4
Marlborough,RT,2007,9/1/2007,3.1
Marlborough,RT,2007,10/1/2007,3.1
Marlborough,RT,2007,11/1/2007,3.3
Marlborough,RT,2007,12/1/2007,3.2
Marlborough,RT,2008,1/1/2008,4.2
Marlborough,RT,2008,2/1/2008,4.1
Marlborough,RT,2008,3/1/2008,4.2
Marlborough,RT,2008,4/1/2008,3.4
Marlborough,RT,2008,5/1/2008,3.5
Marlborough,RT,2008,6/1/2008,3.7
Marlborough,RT,2008,7/1/2008,4.1
Marlborough,RT,2008,8/1/2008,4.3
Marlborough,RT,2008,9/1/2008,4.2
Marlborough,RT,2008,10/1/2008,4.9
Marlborough,RT,2008,11/1/2008,5.1
Marlborough,RT,2008,12/1/2008,5.7
Marlborough,RT,2009,1/1/2009,6.5
Marlborough,RT,2009,2/1/2009,6.9
Marlborough,RT,2009,3/1/2009,6.7
Marlborough,RT,2009,4/1/2009,6
Marlborough,RT,2009,5/1/2009,6.4
Marlborough,RT,2009,6/1/2009,6.9
Marlborough,RT,2009,7/1/2009,7.6
Marlborough,RT,2009,8/1/2009,7.6
Marlborough,RT,2009,9/1/2009,7.7
Marlborough,RT,2009,10/1/2009,7.7
Marlborough,RT,2009,11/1/2009,7.9
Marlborough,RT,2009,12/1/2009,7.3
Marlborough,RT,2010,1/1/2010,7.7
Marlborough,RT,2010,2/1/2010,7.9
Marlborough,RT,2010,3/1/2010,7.4
Marlborough,RT,2010,4/1/2010,7
Marlborough,RT,2010,5/1/2010,7.1
Marlborough,RT,2010,6/1/2010,7.1
Marlborough,RT,2010,7/1/2010,7.6
Marlborough,RT,2010,8/1/2010,8.1
Marlborough,RT,2010,9/1/2010,7.4
Marlborough,RT,2010,10/1/2010,7.1
Marlborough,RT,2010,11/1/2010,6.7
Marlborough,RT,2010,12/1/2010,7
Marlborough,RT,2011,1/1/2011,7.7
Marlborough,RT,2011,2/1/2011,7.4
Marlborough,RT,2011,3/1/2011,6.8
Marlborough,RT,2011,4/1/2011,6.5
Marlborough,RT,2011,5/1/2011,6.5
Marlborough,RT,2011,6/1/2011,6.4
Marlborough,RT,2011,7/1/2011,6.7
Marlborough,RT,2011,8/1/2011,6.3
Marlborough,RT,2011,9/1/2011,5.5
Marlborough,RT,2011,10/1/2011,6
Marlborough,RT,2011,11/1/2011,6.1
Marlborough,RT,2011,12/1/2011,5.8
Marlborough,RT,2012,1/1/2012,7.4
Marlborough,RT,2012,2/1/2012,7.1
Marlborough,RT,2012,3/1/2012,6.4
Marlborough,RT,2012,4/1/2012,5.5
Marlborough,RT,2012,5/1/2012,6.1
Marlborough,RT,2012,6/1/2012,6.5
Marlborough,RT,2012,7/1/2012,6.9
Marlborough,RT,2012,8/1/2012,7.2
Marlborough,RT,2012,9/1/2012,6.9
Marlborough,RT,2012,10/1/2012,6.6
Marlborough,RT,2012,11/1/2012,6.7
Marlborough,RT,2012,12/1/2012,6.4
Marlborough,RT,2013,1/1/2013,6.8
Marlborough,RT,2013,2/1/2013,6.6
Marlborough,RT,2013,3/1/2013,6
Meriden,LF,2005,1/1/2005,30322
Meriden,LF,2005,2/1/2005,30547
Meriden,LF,2005,3/1/2005,30491
Meriden,LF,2005,4/1/2005,30707
Meriden,LF,2005,5/1/2005,30805
Meriden,LF,2005,6/1/2005,31195
Meriden,LF,2005,7/1/2005,31313
Meriden,LF,2005,8/1/2005,31043
Meriden,LF,2005,9/1/2005,30861
Meriden,LF,2005,10/1/2005,31110
Meriden,LF,2005,11/1/2005,31051
Meriden,LF,2005,12/1/2005,30855
Meriden,LF,2006,1/1/2006,30535
Meriden,LF,2006,2/1/2006,30864
Meriden,LF,2006,3/1/2006,30818
Meriden,LF,2006,4/1/2006,30809
Meriden,LF,2006,5/1/2006,31001
Meriden,LF,2006,6/1/2006,31510
Meriden,LF,2006,7/1/2006,31591
Meriden,LF,2006,8/1/2006,31436
Meriden,LF,2006,9/1/2006,31297
Meriden,LF,2006,10/1/2006,31628
Meriden,LF,2006,11/1/2006,31658
Meriden,LF,2006,12/1/2006,31444
Meriden,LF,2007,1/1/2007,31182
Meriden,LF,2007,2/1/2007,31177
Meriden,LF,2007,3/1/2007,31109
Meriden,LF,2007,4/1/2007,31105
Meriden,LF,2007,5/1/2007,31208
Meriden,LF,2007,6/1/2007,31612
Meriden,LF,2007,7/1/2007,31670
Meriden,LF,2007,8/1/2007,31368
Meriden,LF,2007,9/1/2007,31292
Meriden,LF,2007,10/1/2007,31508
Meriden,LF,2007,11/1/2007,31631
Meriden,LF,2007,12/1/2007,31469
Meriden,LF,2008,1/1/2008,31365
Meriden,LF,2008,2/1/2008,31591
Meriden,LF,2008,3/1/2008,31619
Meriden,LF,2008,4/1/2008,31552
Meriden,LF,2008,5/1/2008,31695
Meriden,LF,2008,6/1/2008,32072
Meriden,LF,2008,7/1/2008,32099
Meriden,LF,2008,8/1/2008,31914
Meriden,LF,2008,9/1/2008,31581
Meriden,LF,2008,10/1/2008,31924
Meriden,LF,2008,11/1/2008,32059
Meriden,LF,2008,12/1/2008,31976
Meriden,LF,2009,1/1/2009,31869
Meriden,LF,2009,2/1/2009,32154
Meriden,LF,2009,3/1/2009,32059
Meriden,LF,2009,4/1/2009,32352
Meriden,LF,2009,5/1/2009,32403
Meriden,LF,2009,6/1/2009,32779
Meriden,LF,2009,7/1/2009,32729
Meriden,LF,2009,8/1/2009,32463
Meriden,LF,2009,9/1/2009,32194
Meriden,LF,2009,10/1/2009,32283
Meriden,LF,2009,11/1/2009,32409
Meriden,LF,2009,12/1/2009,32262
Meriden,LF,2010,1/1/2010,32797
Meriden,LF,2010,2/1/2010,33053
Meriden,LF,2010,3/1/2010,33001
Meriden,LF,2010,4/1/2010,33197
Meriden,LF,2010,5/1/2010,33254
Meriden,LF,2010,6/1/2010,33473
Meriden,LF,2010,7/1/2010,33509
Meriden,LF,2010,8/1/2010,33297
Meriden,LF,2010,9/1/2010,32970
Meriden,LF,2010,10/1/2010,33014
Meriden,LF,2010,11/1/2010,33036
Meriden,LF,2010,12/1/2010,32782
Meriden,LF,2011,1/1/2011,33041
Meriden,LF,2011,2/1/2011,33005
Meriden,LF,2011,3/1/2011,32972
Meriden,LF,2011,4/1/2011,33143
Meriden,LF,2011,5/1/2011,33107
Meriden,LF,2011,6/1/2011,33272
Meriden,LF,2011,7/1/2011,33348
Meriden,LF,2011,8/1/2011,33134
Meriden,LF,2011,9/1/2011,33008
Meriden,LF,2011,10/1/2011,33349
Meriden,LF,2011,11/1/2011,33326
Meriden,LF,2011,12/1/2011,32763
Meriden,LF,2012,1/1/2012,32386
Meriden,LF,2012,2/1/2012,32492
Meriden,LF,2012,3/1/2012,32395
Meriden,LF,2012,4/1/2012,32345
Meriden,LF,2012,5/1/2012,32766
Meriden,LF,2012,6/1/2012,33046
Meriden,LF,2012,7/1/2012,32759
Meriden,LF,2012,8/1/2012,32491
Meriden,LF,2012,9/1/2012,32316
Meriden,LF,2012,10/1/2012,32634
Meriden,LF,2012,11/1/2012,32250
Meriden,LF,2012,12/1/2012,32016
Meriden,LF,2013,1/1/2013,31802
Meriden,LF,2013,2/1/2013,31612
Meriden,LF,2013,3/1/2013,31722
Meriden,EMP,2005,1/1/2005,28404
Meriden,EMP,2005,2/1/2005,28532
Meriden,EMP,2005,3/1/2005,28638
Meriden,EMP,2005,4/1/2005,28956
Meriden,EMP,2005,5/1/2005,29030
Meriden,EMP,2005,6/1/2005,29321
Meriden,EMP,2005,7/1/2005,29385
Meriden,EMP,2005,8/1/2005,29247
Meriden,EMP,2005,9/1/2005,28998
Meriden,EMP,2005,10/1/2005,29337
Meriden,EMP,2005,11/1/2005,29286
Meriden,EMP,2005,12/1/2005,29203
Meriden,EMP,2006,1/1/2006,28762
Meriden,EMP,2006,2/1/2006,29007
Meriden,EMP,2006,3/1/2006,29128
Meriden,EMP,2006,4/1/2006,29262
Meriden,EMP,2006,5/1/2006,29439
Meriden,EMP,2006,6/1/2006,29790
Meriden,EMP,2006,7/1/2006,29724
Meriden,EMP,2006,8/1/2006,29597
Meriden,EMP,2006,9/1/2006,29433
Meriden,EMP,2006,10/1/2006,29846
Meriden,EMP,2006,11/1/2006,29820
Meriden,EMP,2006,12/1/2006,29763
Meriden,EMP,2007,1/1/2007,29140
Meriden,EMP,2007,2/1/2007,29275
Meriden,EMP,2007,3/1/2007,29417
Meriden,EMP,2007,4/1/2007,29495
Meriden,EMP,2007,5/1/2007,29579
Meriden,EMP,2007,6/1/2007,29907
Meriden,EMP,2007,7/1/2007,29856
Meriden,EMP,2007,8/1/2007,29647
Meriden,EMP,2007,9/1/2007,29578
Meriden,EMP,2007,10/1/2007,29827
Meriden,EMP,2007,11/1/2007,29893
Meriden,EMP,2007,12/1/2007,29694
Meriden,EMP,2008,1/1/2008,29380
Meriden,EMP,2008,2/1/2008,29437
Meriden,EMP,2008,3/1/2008,29495
Meriden,EMP,2008,4/1/2008,29601
Meriden,EMP,2008,5/1/2008,29665
Meriden,EMP,2008,6/1/2008,29857
Meriden,EMP,2008,7/1/2008,29786
Meriden,EMP,2008,8/1/2008,29601
Meriden,EMP,2008,9/1/2008,29441
Meriden,EMP,2008,10/1/2008,29719
Meriden,EMP,2008,11/1/2008,29714
Meriden,EMP,2008,12/1/2008,29476
Meriden,EMP,2009,1/1/2009,28868
Meriden,EMP,2009,2/1/2009,28892
Meriden,EMP,2009,3/1/2009,28802
Meriden,EMP,2009,4/1/2009,29069
Meriden,EMP,2009,5/1/2009,29094
Meriden,EMP,2009,6/1/2009,29285
Meriden,EMP,2009,7/1/2009,29225
Meriden,EMP,2009,8/1/2009,29027
Meriden,EMP,2009,9/1/2009,28819
Meriden,EMP,2009,10/1/2009,28970
Meriden,EMP,2009,11/1/2009,29049
Meriden,EMP,2009,12/1/2009,28779
Meriden,EMP,2010,1/1/2010,28905
Meriden,EMP,2010,2/1/2010,29047
Meriden,EMP,2010,3/1/2010,29105
Meriden,EMP,2010,4/1/2010,29422
Meriden,EMP,2010,5/1/2010,29499
Meriden,EMP,2010,6/1/2010,29656
Meriden,EMP,2010,7/1/2010,29684
Meriden,EMP,2010,8/1/2010,29529
Meriden,EMP,2010,9/1/2010,29406
Meriden,EMP,2010,10/1/2010,29539
Meriden,EMP,2010,11/1/2010,29440
Meriden,EMP,2010,12/1/2010,29280
Meriden,EMP,2011,1/1/2011,29033
Meriden,EMP,2011,2/1/2011,29107
Meriden,EMP,2011,3/1/2011,29217
Meriden,EMP,2011,4/1/2011,29510
Meriden,EMP,2011,5/1/2011,29595
Meriden,EMP,2011,6/1/2011,29710
Meriden,EMP,2011,7/1/2011,29804
Meriden,EMP,2011,8/1/2011,29694
Meriden,EMP,2011,9/1/2011,29693
Meriden,EMP,2011,10/1/2011,30028
Meriden,EMP,2011,11/1/2011,30107
Meriden,EMP,2011,12/1/2011,29753
Meriden,EMP,2012,1/1/2012,28913
Meriden,EMP,2012,2/1/2012,29120
Meriden,EMP,2012,3/1/2012,29144
Meriden,EMP,2012,4/1/2012,29362
Meriden,EMP,2012,5/1/2012,29506
Meriden,EMP,2012,6/1/2012,29546
Meriden,EMP,2012,7/1/2012,29277
Meriden,EMP,2012,8/1/2012,29084
Meriden,EMP,2012,9/1/2012,29146
Meriden,EMP,2012,10/1/2012,29506
Meriden,EMP,2012,11/1/2012,29249
Meriden,EMP,2012,12/1/2012,28990
Meriden,EMP,2013,1/1/2013,28464
Meriden,EMP,2013,2/1/2013,28442
Meriden,EMP,2013,3/1/2013,28555
Meriden,UN,2005,1/1/2005,1918
Meriden,UN,2005,2/1/2005,2015
Meriden,UN,2005,3/1/2005,1853
Meriden,UN,2005,4/1/2005,1751
Meriden,UN,2005,5/1/2005,1775
Meriden,UN,2005,6/1/2005,1874
Meriden,UN,2005,7/1/2005,1928
Meriden,UN,2005,8/1/2005,1796
Meriden,UN,2005,9/1/2005,1863
Meriden,UN,2005,10/1/2005,1773
Meriden,UN,2005,11/1/2005,1765
Meriden,UN,2005,12/1/2005,1652
Meriden,UN,2006,1/1/2006,1773
Meriden,UN,2006,2/1/2006,1857
Meriden,UN,2006,3/1/2006,1690
Meriden,UN,2006,4/1/2006,1547
Meriden,UN,2006,5/1/2006,1562
Meriden,UN,2006,6/1/2006,1720
Meriden,UN,2006,7/1/2006,1867
Meriden,UN,2006,8/1/2006,1839
Meriden,UN,2006,9/1/2006,1864
Meriden,UN,2006,10/1/2006,1782
Meriden,UN,2006,11/1/2006,1838
Meriden,UN,2006,12/1/2006,1681
Meriden,UN,2007,1/1/2007,2042
Meriden,UN,2007,2/1/2007,1902
Meriden,UN,2007,3/1/2007,1692
Meriden,UN,2007,4/1/2007,1610
Meriden,UN,2007,5/1/2007,1629
Meriden,UN,2007,6/1/2007,1705
Meriden,UN,2007,7/1/2007,1814
Meriden,UN,2007,8/1/2007,1721
Meriden,UN,2007,9/1/2007,1714
Meriden,UN,2007,10/1/2007,1681
Meriden,UN,2007,11/1/2007,1738
Meriden,UN,2007,12/1/2007,1775
